drug1,drug2,degree
匹莫齐特,溴苄胺,6
匹莫齐特,乙酰卡尼,6
匹莫齐特,索他洛尔,6
匹莫齐特,多非利特,6
匹莫齐特,阿齐利特,6
匹莫齐特,伊布利特,6
匹莫齐特,阿米替林,6
匹莫齐特,去甲替林,6
匹莫齐特,丙米嗪,6
匹莫齐特,地昔帕明,6
匹莫齐特,曲米帕明,6
匹莫齐特,多塞平,6
匹莫齐特,氯丙嗪,6
匹莫齐特,硫利达嗪,6
匹莫齐特,美索达嗪,6
匹莫齐特,三氟拉嗪,6
匹莫齐特,利培酮,6
匹莫齐特,氟哌啶醇,6
匹莫齐特,西酞普兰,6
匹莫齐特,艾司西酞普兰,6
匹莫齐特,氟西汀,6
匹莫齐特,帕罗西汀,6
匹莫齐特,司帕沙星,7
匹莫齐特,加替沙星,7
匹莫齐特,吉米沙星,7
匹莫齐特,莫西沙星,7
匹莫齐特,甲氟喹,7
匹莫齐特,喷他眯,7
匹莫齐特,普罗布考,7
匹莫齐特,三氧化二砷,7
匹莫齐特,阿司咪唑,7
匹莫齐特,西沙必利,7
匹莫齐特,特非那定,7
匹莫齐特,美沙酮,7
匹莫齐特,左醋美沙多,7
匹莫齐特,他克莫司,7
匹莫齐特,加压素,7
匹莫齐特,佐米曲坦,7
匹莫齐特,佐替平,7
匹莫齐特,舍吲哚,7
匹莫齐特,丁苯那嗪,7
匹莫齐特,舒托必利,7
匹莫齐特,螺旋霉素,7
匹莫齐特,替利霉素,7
匹莫齐特,磺胺甲嗯唑,7
匹莫齐特,甲氧苄啶,7
匹莫齐特,氯喹,7
匹莫齐特,水合氯醛,7
匹莫齐特,恩氟烷,7
匹莫齐特,异氟烷,7
匹莫齐特,氟康唑,7
匹莫齐特,雷诺嗪,7
匹莫齐特,苄普地尔,7
匹莫齐特,伊拉地平,7
匹莫齐特,奥曲肽,7
匹莫齐特,昂丹司琼,7
匹莫齐特,多拉司琼,7
匹莫齐特,舒屁替尼,7
匹莫齐特,红霉素,7
匹莫齐特,阿奇霉素,7
匹莫齐特,克拉霉素,7
匹莫齐特,酮’康唑,7
匹莫齐特,咪康唑,7
匹莫齐特,依曲康唑,7
匹莫齐特,伏立康唑,7
匹莫齐特,阿扎那韦,7
匹莫齐特,奈非那韦,7
匹莫齐特,利托那韦,7
匹莫齐特,氨普那韦,7
匹莫齐特,替拉那韦,7
匹莫齐特,沙奎那韦,7
匹莫齐特,呋山那韦,7
匹莫齐特,茚地那韦,7
匹莫齐特,达芦那韦,7
匹莫齐特,地拉韦啶,7
匹莫齐特,依发韦仑,7
匹莫齐特,奈法唑酮,7
匹莫齐特,葡萄柚汁,3
匹莫齐特,曲马多,4
匹莫齐特,匹莫林,4
匹莫齐特,哌甲酯,4
匹莫齐特,苯丙胺,4
泼尼松,131碘,1
泼尼松,奥美拉唑,1
泼尼松,睾酮,2
泼尼松,癸酸诺龙,2
泼尼松,兰索拉唑,1
泼尼松,罗非昔布,1
泼尼松,葡萄柚汁,2
泼尼松,齐留通,1
泼尼松龙,罗非昔布,1
泼尼松龙,葡萄柚汁,1
泼尼松龙,西罗莫司,2
泼尼松龙,伊曲康唑,2
泼尼松龙,对乙酰氨基酚,6
泼尼松龙,两性霉素B,3
泼尼松龙,阿托品,4
泼尼松龙,强心苷,6
泼尼松龙,麻黄碱,3
泼尼松龙,异烟肼,3
泼尼松龙,美西律,3
泼尼松龙,水杨酸盐,3
葡萄柚汁,阿利吉仑,3
葡萄柚汁,氯胺酮,3
葡萄柚汁,尼群地平,2
普伐他汀,阿司匹林,1
普伐他汀,胺碘酮,1
普伐他汀,非诺贝特,1
普伐他汀,氟康唑,1
普伐他汀,环孢素,3
普伐他汀,吉非贝齐,3
普伐他汀,橘子汁,0
普伐他汀,克拉霉素,2
普伐他汀,利托那韦,2
普伐他汀,氯吡格雷,1
普伐他汀,洛匹那韦,2
普伐他汀,维拉帕米,1
普伐他汀,茚地那韦,1
普伐他汀,阿奇霉素,4
普伐他汀,达那唑,4
普伐他汀,伊曲康唑,4
普伐他汀,吉非罗齐,4
普伐他汀,烟酸,4
普伐他汀,考来替泊,3
普伐他汀,考来烯胺,3
普伐他汀,红霉素,7
普拉格雷,阿托伐他汀,1
普拉格雷,酮康唑,1
普鲁卡因胺,氨苯甲酸,1
普鲁卡因胺,丙磺舒,1
普鲁卡因胺,环丙沙星,1
普鲁卡因胺,甲氧苄啶,3
普鲁卡因胺,西咪替丁,3
普鲁卡因胺,氧氟沙星,2
普鲁卡因胺,左氧氟沙星,3
普罗布考,环孢素,4
普罗帕酮,茶碱,2
普罗帕酮,西酞普兰,2
普罗帕酮,地高辛,3
普罗帕酮,普萘洛尔,3
普罗帕酮,美托洛尔,3
普罗帕酮,西咪替丁,3
普罗帕酮,华法林,3
普萘洛尔,阿莫曲坦,1
普萘洛尔,单硝酸异山梨酯,2
普萘洛尔,地尔硫䓬,1
普萘洛尔,兰索拉唑,1
普萘洛尔,维生素C,1
普萘洛尔,佐米曲普坦,1
普萘洛尔,氢氧化铝凝胶,4
普萘洛尔,乙醇,4
普萘洛尔,氯丙嗪,3
普萘洛尔,安替比林,4
普萘洛尔,利多卡因,4
普萘洛尔,甲状腺素,4
普萘洛尔,茶碱,4
普萘洛尔,肾上腺素,7
普萘洛尔,西咪替丁,7
普萘洛尔,可乐定,7
普萘洛尔,胰岛素,7
齐多夫定,氨多索韦,1
齐多夫定,对乙酰氨基酚,3
齐多夫定,阿司匹林,3
齐多夫定,西咪替丁,3
齐多夫定,保泰松,3
齐多夫定,吗啡,3
齐多夫定,阿昔洛韦,6
齐多夫定,丙磺舒,3
羟苯磺酸钙,羟基芦丁,2
羟丁酸钠,莫达非尼,2
羟丁酸钠,阿托品,0
羟考酮,洛匹那韦,3
羟考酮,帕罗西汀,1
羟考酮,葡萄柚汁,3
羟考酮,酮康唑,3
羟氯喹,美托洛尔,3
青蒿琥酯,磷胺多辛,1
青霉胺,左旋多巴,0
青霉胺,金硫丁二钠,4
青霉胺,金诺芬,4
青霉胺,保泰松,4
氢可酮,烟草,4
氢氯噻嗪,阿利吉仑,1
氢氯噻嗪,氨苯蝶啶,1
氢氯噻嗪,奥美沙坦,1
氢氯噻嗪,贝那普利,1
氢氯噻嗪,吡罗昔康,2
氢氯噻嗪,别嘌醇,1
氢氯噻嗪,布洛芬,3
氢氯噻嗪,地尔硫䓬,1
氢氯噻嗪,对乙酰氨基酚,1
氢氯噻嗪,呋塞米,2
氢氯噻嗪,福辛普利,1
氢氯噻嗪,卡马西平,2
氢氯噻嗪,坎地沙坦酯,1
氢氯噻嗪,锂,3
氢氯噻嗪,氯沙坦,1
氢氯噻嗪,螺普利,1
氢氯噻嗪,咪达普利,1
氢氯噻嗪,莫昔普利,1
氢氯噻嗪,舒林酸,1
氢氯噻嗪,双氯芬酸,1
氢氯噻嗪,托伐普坦,1
氢氯噻嗪,缬沙坦,1
氢氯噻嗪,吲哚美辛,3
氢氯噻嗪,考来烯胺,4
氢氯噻嗪,多巴胺,3
氢氯噻嗪,胺碘酮,4
氢氯噻嗪,乌洛托品,3
氢氯噻嗪,碳酸氢钠,6
氢氯噻嗪,阿司匹林,4
氢氯噻嗪,阿替洛尔,0
氢氯噻嗪,羟丁酸钠,7
氢氯噻嗪,维生素D,4
氢氯噻嗪,金刚烷胺,6
氢氯噻嗪,三氧化二砷,4
氢氯噻嗪,氟哌利多,4
氢氯噻嗪,氟卡尼,4
氢氯噻嗪,左醋美沙多,4
氢氯噻嗪,索他洛尔,4
氢氯噻嗪,酮色林,4
氢氯噻嗪,二氮嗪,0
氢氯噻嗪,甲氧苄啶,4
氢氯噻嗪,溴丙胺太林,0
氢氯噻嗪,氯化钠,3
氢氧化铝,橙汁,0
氢氧化铝,格列吡嗪,1
氢氧化铝,枸橼酸钙,0
氢氧化铝,牛奶,1
氢氧化铝,西咪替丁,6
氢氧化铝,雷尼替丁,6
氢氧化铝,地高辛,5
氢氧化铝,华法林,5
氢氧化铝,双香豆素,5
氢氧化铝,奎宁,5
氢氧化铝,奎尼丁,5
氢氧化铝,氯丙嗪,5
氢氧化铝,普萘洛尔,5
氢氧化铝,吲哚美辛,5
氢氧化铝,异烟肼,5
氢氧化铝,维生素,5
氢氧化铝,别嘌醇,4
氢氧化铝/氢氧化镁,阿卡波糖,1
氢氧化铝/氢氧化镁,阿奇霉素,1
氢氧化铝/氢氧化镁,苯妥英,3
氢氧化铝/氢氧化镁,伐昔洛韦,1
氢氧化铝/氢氧化镁,呋山那韦,2
氢氧化铝/氢氧化镁,吉米沙星,3
氢氧化铝/氢氧化镁,加诺沙星,3
氢氧化铝/氢氧化镁,加替沙星,3
氢氧化铝/氢氧化镁,雷贝拉唑,1
氢氧化铝/氢氧化镁,利伐沙班,1
氢氧化铝/氢氧化镁,利奈唑胺,1
氢氧化铝/氢氧化镁,芦氟沙星,3
氢氧化铝/氢氧化镁,美洛昔康,1
氢氧化铝/氢氧化镁,莫西沙星,3
氢氧化铝/氢氧化镁,齐拉西酮,1
氢氧化铝/氢氧化镁,瑞舒伐他汀,3
氢氧化铝/氢氧化镁,舍吲哚,1
氢氧化铝/氢氧化镁,司帕沙星,3
氢氧化铝/氢氧化镁,索他洛尔,3
氢氧化铝/氢氧化镁,替尼达普,1
氢氧化铝/氢氧化镁,头孢泊肟,3
氢氧化铝/氢氧化镁,头孢布烯,1
氢氧化铝/氢氧化镁,西洛司特,1
氢氧化铝/氢氧化镁,伊曲康唑,4
氢氧化铝/氢氧化镁,左甲状腺素,3
氢氧化镁,他尼氟酯,2
氢氧化镁/氢氧化铝,美洛昔康,1
氢氧化镁/氢氧化铝,齐拉西酮,1
庆大霉素,哌拉西林,1
庆大霉素,多黏菌素B,6
庆大霉素,呋塞米,6
庆大霉素,红霉素,6
庆大霉素,地西泮,7
庆大霉素,羧苄西林,7
庆大霉素,扎西他滨,4
秋水仙碱,阿奇霉素,1
秋水仙碱,阿托伐他汀,6
秋水仙碱,地尔硫䓬,3
秋水仙碱,环孢素,3
秋水仙碱,吉非贝齐,4
秋水仙碱,利托那韦,3
秋水仙碱,普伐他汀,3
秋水仙碱,酮康唑,3
秋水仙碱,维拉帕米,3
秋水仙碱,辛伐他汀,3
秋水仙碱,维生素B12,4
曲普瑞林,维拉必利,2
曲唑酮,氟哌啶醇,3
曲唑酮,氟西汀,2
曲唑酮,卡马西平,2
曲唑酮,利托那韦,3
曲唑酮,乙醇,3
去氨加压素,氨甲环酸,2
去氨加压素,吡罗昔康,3
去氨加压素,红霉素,3
去氨加压素,依替巴肽,2
去氨加压素,吲哚美辛,0
去氨加压素,辛伐他汀,0
去氨加压素,氯丙嗪,4
去氨加压素,卡马西平,4
炔雌醇/诺孕曲明,洛匹那韦,2
人参,非索非那定,1
人参,咪达唑仑,3
肉桂,醋酸,1
瑞波西汀,右美沙芬,1
瑞波西汀,普萘洛尔,0
瑞波西汀,阿普洛尔,0
瑞波西汀,氟哌酰胺,0
瑞波西汀,红霉素,0
瑞波西汀,环孢素,0
瑞波西汀,美沙酮,4
瑞芬太尼,异氟烷,1
瑞芬太尼,血清,7
瑞格列奈,苯扎贝特,1
瑞格列奈,地高辛,1
瑞格列奈,非诺贝特,1
瑞格列奈,环孢素,3
瑞格列奈,磺胺甲恶唑,3
瑞格列奈,克拉霉素,2
瑞格列奈,利福平,3
瑞格列奈,孟鲁司特,1
瑞格列奈,替利霉素,3
瑞格列奈,西咪替丁,1
瑞格列奈,伊曲康唑,3
瑞格列奈,水杨酸盐,0
瑞格列奈,奥曲肽,0
瑞格列奈,乙醇,0
瑞格列奈,达那唑,4
瑞格列奈,茶碱,1
瑞格列奈,华法林,1
瑞加诺生,氨茶碱,2
瑞舒伐他汀,艾曲泊帕,1
瑞舒伐他汀,地高辛,1
瑞舒伐他汀,非诺贝特,1
瑞舒伐他汀,氟康唑,1
瑞舒伐他汀,红霉素,1
瑞舒伐他汀,华法林,2
瑞舒伐他汀,环孢素,3
瑞舒伐他汀,利福平,1
瑞舒伐他汀,洛匹那韦,2
瑞舒伐他汀,氢氧化铝,2
瑞舒伐他汀,氢氧化镁,2
瑞舒伐他汀,他克莫司,2
瑞舒伐他汀,替拉那韦,2
瑞舒伐他汀,西地那非,2
瑞舒伐他汀,伊曲康唑,1
塞来昔布,阿利吉仑,1
塞来昔布,苯妥英,1
塞来昔布,华法林,3
塞来昔布,吉西他滨,2
塞来昔布,氯吡格雷,4
塞来昔布,美托洛尔,3
噻氯匹定,二氢麦角碱,3
噻氯匹定,环孢素,2
噻氯匹定,西拉非班,2
噻氯匹定,茶碱,3
噻氯匹定,地高辛,3
三氟拉嗪,长春碱,1
三唑仑,地尔硫䓬,3
三唑仑,氟康唑,3
三唑仑,雷尼替丁,3
三唑仑,利福平,3
三唑仑,莫达非尼,3
三唑仑,葡萄柚汁,3
三唑仑,噻加宾,1
三唑仑,特比萘芬,1
三唑仑,西酞普兰,1
三唑仑,酒,3
三唑仑,可乐定,3
三唑仑,西咪替丁,3
三唑仑,红霉素,3
三唑仑,扑米酮,3
三唑仑,左旋多巴,3
三唑仑,异烟肼,3
三唑仑,地高辛,3
三唑仑,酮康唑,7
三唑仑,依曲康唑,7
三唑仑,氨普那韦,7
三唑仑,阿扎那韦,7
三唑仑,达芦那韦,7
三唑仑,地拉韦啶,7
三唑仑,依发韦仑,7
三唑仑,呋山那韦,7
三唑仑,洛匹那韦,7
三唑仑,奈法唑酮,7
三唑仑,奈非那韦,7
三唑仑,利托那韦,7
三唑仑,沙奎那韦,7
三唑仑,替拉那韦,7
沙丁胺醇,贝那普利,1
沙丁胺醇,吡斯的明,2
沙丁胺醇,精氨酸,2
沙丁胺醇,罗氟司特,1
沙丁胺醇,泮库溴铵,2
沙丁胺醇,维库溴铵,2
沙丁胺醇,西洛司特,1
沙丁胺醇,异丙托溴铵,2
沙格列汀,吡格列酮,1
沙格列汀,地尔硫䓬,1
沙格列汀,二甲双胍,1
沙格列汀,格列本脲,1
沙格列汀,利福平,1
沙格列汀,酮康唑,1
沙格列汀,辛伐他汀,1
沙利度胺,伊立替康,1
沙美特罗,布洛芬,1
沙美特罗,氟替卡松,2
沙美特罗,沙丁胺醇,2
舍曲林,ω-3脂肪酸,1
舍曲林,阿立哌唑,2
舍曲林,阿普唑仑,1
舍曲林,多奈哌齐,1
舍曲林,非索非那定,1
舍曲林,红霉素,3
舍曲林,华法林,1
舍曲林,甲苯磺丁脲,3
舍曲林,利奈唑胺,3
舍曲林,氯硝西泮,1
舍曲林,匹莫齐特,1
舍曲林,葡萄柚汁,3
舍曲林,锂盐,4
舍曲林,阿米替林,4
舍曲林,丙米嗪,4
舍曲林,苯丙胺,4
舍曲林,芬氟拉明,4
舍曲林,茶碱,3
舍曲林,苯妥英钠,6
舍曲林,乙醇,4
圣约翰草提取物,布洛芬,1
圣约翰草提取物,地高辛,1
圣约翰草提取物,非索非那定,3
圣约翰草提取物,伏立康唑,3
圣约翰草提取物,华法林,3
圣约翰草提取物,环孢素,3
圣约翰草提取物,泼尼松,1
圣约翰草提取物,瑞格列奈,1
圣约翰草提取物,他克莫司,3
圣约翰草提取物,他林洛尔,3
圣约翰草提取物,伊立替康,3
圣约翰草提取物,伊马替尼,3
舒林酸,ACEI,2
舒林酸,考来烯胺,3
舒林酸,拉贝洛尔,2
舒林酸,普萘洛尔,1
舒林酸,华法林,4
舒林酸,甲苯磺丁脲,4
舒林酸,阿司匹林,3
舒马普坦,氟桂利嗪,1
舒马普坦,克拉霉素,1
舒马普坦,炔雌醇,1
舒马普坦,氟伏沙明,4
舒马普坦,帕罗西汀,4
舒马普坦,舍曲林,4
舒尼替尼,多西他赛,2
舒尼替尼,葡萄柚汁,1
舒尼替尼,异环磷酰胺,3
双丙戊酸,利培酮,1
双氯芬酸,阿莫西林,3
双氯芬酸,奥美拉唑,1
双氯芬酸,伏立康唑,3
双氯芬酸,甲氨蝶呤,1
双氯芬酸,可待因,1
双氯芬酸,雷尼替丁,1
双氯芬酸,硫糖铝,1
双氯芬酸,泮托拉唑,1
双氯芬酸,沙立佐坦,1
双氯芬酸,替诺福韦,6
双氯芬酸,肝素,4
双氯芬酸,呋塞米,3
双氯芬酸,维拉帕米,3
双氯芬酸,硝苯地平,3
双氯芬酸,地高辛,3
双氯芬酸,丙磺舒,3
双氯芬酸,乙醇,4
双嘧达莫,氟尿嘧啶,0
双嘧达莫,甲氨蝶呤,2
双嘧达莫,咖啡因,2
双嘧达莫,西洛他唑,2
双嘧达莫,一氧化氮,2
双嘧达莫,阿司匹林,0
双嘧达莫,肝素,4
双嘧达莫,吲哚美辛,4
双嘧达莫,头孢孟多,4
双嘧达莫,头孢替坦,4
双嘧达莫,普卡霉素,4
双嘧达莫,丙戊酸,4
水飞蓟素,甲硝唑,2
水飞蓟素,硝苯地平,1
水飞蓟素,茚地那韦,1
司来吉兰,雌二醇,1
司来吉兰,恩他卡朋,1
司来吉兰,可卡因,1
司来吉兰,酪胺,1
司来吉兰,伊曲康唑,1
司来吉兰,哌替啶,7
司来吉兰,曲马多,7
司来吉兰,美沙酮,7
司来吉兰,右丙氧芬,7
司来吉兰,右美沙芬,7
司来吉兰,安非他酮,7
司来吉兰,5-羟色胺,7
司来吉兰,左旋多巴,4
司来吉兰,苯丙胺,4
司来吉兰,间羟胺,4
司来吉兰,卡马西平,7
司来吉兰,奥卡西平,7
司来吉兰,赛庚啶,7
司来吉兰,氟哌利多,6
司来吉兰,左醋美沙多,3
司来吉兰,胍乙啶,4
司来吉兰,马普替林,6
司来吉兰,米那普仑,6
司来吉兰,色氨酸,4
司来吉兰,酪氨酸,7
司来吉兰,甲基多巴,7
司来吉兰,哌甲酯,7
司来吉兰,干酪,7
司来吉兰,酵母,7
司来吉兰,熏肉,7
司来吉兰,盐腌肉,7
司来吉兰,家禽,7
司来吉兰,鱼,7
司来吉兰,发酵的香肠,7
司来吉兰,酸泡菜,7
司来吉兰,香蕉,7
司来吉兰,鳄梨,7
司来吉兰,苦橙,7
司来吉兰,啤酒,7
司来吉兰,红酒,7
司来吉兰,白酒,7
索拉非尼,奥美拉唑,1
索拉非尼,非洛地平,3
索拉非尼,氟尿嘧啶,1
索拉非尼,环孢素,2
索拉非尼,卡培他滨,1
索拉非尼,咪达唑仑,1
索拉非尼,他克莫司,2
索拉非尼,右美沙芬,1
索拉非尼,贯叶金丝桃,3
索拉非尼,苯妥英,3
索拉非尼,卡马西平,3
索拉非尼,苯巴比妥,3
索拉非尼,地塞米松,3
索拉非尼,紫杉醇,4
索拉非尼,卡铂,4
索拉非尼,多柔比星,4
索拉非尼,伊立替康,0
索拉非尼,多西他赛,4
索利那新,华法林,1
索曲妥林,他克莫司,2
索他洛尔,牛奶,3
索他洛尔,氢氧化镁,1
索他洛尔,特非那定,3
索他洛尔,替利霉素,1
他达拉非,波生坦,1
他达拉非,达泊西汀,1
他达拉非,咪达唑仑,1
他达拉非,尼群地平,2
他达拉非,替拉那韦,3
他达拉非,西洛多新,1
他达拉非,辛伐他汀,1
他达拉非,前列地尔,4
他达拉非,二氢可待因,5
他达拉非,葡萄柚汁,4
他达拉非,拉帕替尼,5
他达拉非,尼罗替尼,5
他达拉非,美沙酮,5
他达拉非,雷诺嗪,5
他达拉非,哌唑嗪,4
他达拉非,坦洛新,4
他达拉非,阿夫唑嗪,4
他达拉非,乙醇,4
他达拉非,茶碱,4
他克莫司,阿德福韦,1
他克莫司,苯巴比妥,3
他克莫司,达芦那韦,3
他克莫司,伏立康唑,3
他克莫司,氟康唑,3
他克莫司,红霉素,3
他克莫司,甲硝唑,3
他克莫司,克拉霉素,3
他克莫司,拉替拉韦,1
他克莫司,利福平,4
他克莫司,吗替麦考酚酯,3
他克莫司,米氮平,3
他克莫司,米卡芬净,1
他克莫司,五昧子甲素,2
他克莫司,西那卡塞,1
他克莫司,依折麦布,1
他克莫司,特拉唑嗪,5
他克莫司,奥美拉唑,5
他克莫司,甲泼尼龙,5
他克莫司,两性霉素B,5
他克莫司,布洛芬,5
他拉纳班,芬特明,1
他利克索,多巴丝肼,1
他莫昔芬,表柔比星,2
他莫昔芬,芬维A胺,2
他莫昔芬,诺氟沙星,3
他莫昔芬,依西美坦,1
他莫昔芬,西咪替丁,4
他莫昔芬,法莫替丁,4
他莫昔芬,雷尼替丁,4
他喷他多,阿司匹林,1
他喷他多,对乙酰氨基酚,1
他喷他多,萘普生,1
坦索罗辛,茶碱,1
坦索罗辛,醋硝香豆素,1
坦索罗辛,帕罗西汀,1
坦索罗辛,他达拉非,1
坦索罗辛,酮康唑,1
碳酸钙,奥司他韦,1
碳酸钙,环丙沙星,4
碳酸钙,吉米沙星,3
碳酸钙,硫酸锌,2
碳酸钙,奈非那韦,1
碳酸钙,氧氟沙星,1
碳酸钙,左氧氪沙星,3
碳酸钙,牛奶,5
碳酸钙,酒精,3
碳酸钙,咖啡因,3
碳酸钙,苯妥英钠,4
碳酸钙,维生素D,0
碳酸锂,131碘,1
碳酸锂,氨茶碱,3
碳酸锂,咖啡因,3
碳酸锂,碳酸氢钠,3
碳酸锂,氯丙嗪,3
碳酸锂,去甲肾上腺素,3
碳酸锂,吡罗昔康,3
碳酸锂,琥珀胆碱,0
碳酸锂,乙酰唑胺,7
碳酸锂,氯噻嗪,7
特比萘芬,阿芬太尼,1
特比萘芬,去甲替林,3
特比萘芬,利福平,3
特比萘芬,西咪替丁,3
特布他林,氨苯蝶啶,2
特布他林,呋塞米,2
特布他林,硫酸镁,2
特布他林,色甘酸钠,2
特布他林,酮替芬,4
特拉唑嗪,泛影葡胺,4
特拉唑嗪,非那雄胺,1
特拉唑嗪,维拉帕米,2
特拉唑嗪,他达拉非,4
替格瑞洛,ARB,2
替格瑞洛,肝素,1
替格瑞洛,利福平,3
替格瑞洛,炔雌醇,1
替格瑞洛,依诺肝素,1
替卡法林,氟康唑,1
替拉凡星,氨曲南,1
替拉凡星,哌拉西林,1
替拉那韦/利托那韦,丁丙诺啡,3
替拉那韦/利托那韦,拉米夫定,1
替拉那韦/利托那韦,奈韦拉平,1
替拉那韦/利托那韦,去羟肌苷,1
替拉那韦/利托那韦,司他夫定,1
替拉那韦/利托那韦,依非韦伦,1
替拉瑞韦,丁丙诺啡,1
替拉瑞韦,环孢素,3
替拉瑞韦,他克莫司,3
替利霉素,羟考酮,3
替马西泮,丙磺舒,1
替马西泮,伊曲康唑,1
替马西泮,乙醇,3
替马西泮,西咪替丁,3
替马西泮,双硫仑,3
替马西泮,红霉素,3
替米沙坦,地高辛,3
替米沙坦,华法林,3
替米沙坦,氢氯噻嗪,3
替米沙坦,格列苯脲,3
替米沙坦,布洛芬,3
替米沙坦,对乙酰氨基酚,3
替米沙坦,氨氯地平,3
替米沙坦,辛伐他汀酸,4
替米沙坦,麻黄碱,3
替米沙坦,伪麻黄碱,3
替米沙坦,环孢素,4
替米沙坦,辛伐他汀,3
替米沙坦,巴氯芬,0
替米沙坦,氨磷汀,0
替米沙坦,乙醇,0
替扎尼定,氟伏沙明,3
替扎尼定,赖诺普利,2
酮康唑,阿莫曲坦,3
酮康唑,阿齐利特,2
酮康唑,安立生坦,3
酮康唑,奥硝唑,3
酮康唑,吡喹酮,3
酮康唑,波生坦,2
酮康唑,达芦那韦,3
酮康唑,达沙替尼,3
酮康唑,地磷莫司,3
酮康唑,多奈哌齐,2
酮康唑,多西他赛,3
酮康唑,吉格列汀,3
酮康唑,甲氟喹,3
酮康唑,拉索昔芬,1
酮康唑,利培酮,3
酮康唑,氯雷他定,1
酮康唑,马立巴韦,1
酮康唑,米罗那非,3
酮康唑,尼洛替尼,3
酮康唑,帕比司他,1
酮康唑,齐拉西酮,2
酮康唑,沙奎那韦,3
酮康唑,索利那新,3
酮康唑,西那卡塞,3
酮康唑,伊马替尼,3
酮康唑,依非韦伦,3
酮康唑,依美斯汀,1
酮康唑,依托泊苷,1
酮康唑,依维莫司,3
酮康唑,左卡巴斯汀,1
酮康唑,华法林,3
酮康唑,香豆素,3
酮康唑,环孢素,6
酮康唑,奥美拉唑,4
酮康唑,硫糖铝,4
酮康唑,利福平,6
酮康唑,苯妥英,3
酮康唑,西沙必利,7
酮康唑,阿司咪唑,7
酮康唑,去羟肌苷,3
酮康唑,乙醇,6
酮康唑,两性霉素B,4
酮康唑,特非那定,7
酮康唑,三唑仑,7
酮洛芬,二甲硅油,1
酮洛芬,华法林,1
酮洛芬,甲氨蝶呤,1
酮洛芬,吗啡,2
酮洛芬,肝素,4
酮洛芬,呋塞米,3
酮洛芬,维拉帕米,3
酮洛芬,硝苯地平,3
酮洛芬,地高辛,3
酮洛芬,乙醇,4
头孢氨苄,硫酸锌,2
头孢氨苄,呋塞米,6
头孢氨苄,依他尼酸,6
头孢氨苄,卡氮芥,6
头孢氨苄,丙磺舒,4
头孢氨苄,考来烯胺,3
头孢氨苄,克拉维酸,0
头孢氨苄,华法林,4
头孢氨苄,庆大霉素,0
头孢氨苄,阿米卡星,0
头孢氨苄,乙醇,7
头孢呋辛,希美加群,1
头孢曲松,阿奇霉素,1
头孢曲松,呋塞米,1
托吡酯,奥氮平,2
托吡酯,拉莫三嗪,1
